timestamp,url,title,browser,profile,domain,category,date,hour,weekday,time_gap_sec,new_session,session_id,prev_domain,domain_switch,prev_category,category_switch,session_duration,pages_visited,unique_domains,domain_switches,category_switches,dominant_category,session_complexity,ram_used_mb,browser_ram_mb,cpu_percent
2025-12-05 03:30:40.060979,https://classify.zenclass.in/meet-dashboard-new,Classify,edge,Default,zenclass.in,learning,2025-12-05,3,Friday,,True,1,,False,,False,0.0,1,1,0,0,learning,1,7595.44,2425.2,58.6
2025-12-05 06:10:32.677667,https://classify.zenclass.in/meetings,Classify,edge,Default,zenclass.in,learning,2025-12-05,6,Friday,9592.616688,True,2,zenclass.in,False,learning,False,94.740797,8,5,6,5,other,19,7595.44,2425.2,58.6
2025-12-05 06:11:26.895135,https://login.microsoftonline.com/ca7981a2-785a-463d-b82a-3db87dfc3ce6/oauth2/authorize,Sign in to your account,edge,Default,microsoftonline.com,other,2025-12-05,6,Friday,54.217468,False,2,zenclass.in,True,learning,True,94.740797,8,5,6,5,other,19,7595.44,2425.2,58.6
2025-12-05 06:11:30.162480,https://login.external.hp.com/idp/prp.wsf,Continue with HP OneUID,edge,Default,hp.com,technology,2025-12-05,6,Friday,3.267345,False,2,microsoftonline.com,True,other,True,94.740797,8,5,6,5,other,19,7595.44,2425.2,58.6
2025-12-05 06:11:58.912298,https://authenticator.pingone.com/pingid/ppm/auth/response,,edge,Default,pingone.com,other,2025-12-05,6,Friday,28.749818,False,2,hp.com,True,technology,True,94.740797,8,5,6,5,other,19,7595.44,2425.2,58.6
2025-12-05 06:12:01.383980,https://login.external.hp.com/idp/5cbbh/resume/idp/prp.ping,HP Network Detector,edge,Default,hp.com,technology,2025-12-05,6,Friday,2.471682,False,2,pingone.com,True,other,True,94.740797,8,5,6,5,other,19,7595.44,2425.2,58.6
2025-12-05 06:12:01.683418,https://login.microsoftonline.com/login.srf,Working...,edge,Default,microsoftonline.com,other,2025-12-05,6,Friday,0.299438,False,2,hp.com,True,technology,True,94.740797,8,5,6,5,other,19,7595.44,2425.2,58.6
2025-12-05 06:12:07.392521,https://hp.sharepoint.com/teams/CPQ-MDM-Marketing-QA/Shared%20Documents/Forms/AllItems.aspx,hp.sharepoint.com/teams/CPQ-MDM-Marketing-QA/Shared Documents/Forms/AllItems.aspx?id=%2Fteams%2FCPQ-MDM-Marketing-QA%2FShared Documents%2F_CPQ-Pricing-SOX%2FCM3-SystemChangeTracker%2FSCT-V-7&viewid=3d6765e1-66c7-4675-8e0e-6a6852f24d44&CT=1756823744124&OR=OWA-NT-Mail&CID=7fc8c7a4-14bb-79b6-c936-4c2066cf55ce&FolderCTID=0x01200012ED7926ED556641844AE7473EEF2770&View=%7B3D6765E1-66C7-4675-8E0E-6A6852F24D44%7D,edge,Default,sharepoint.com,other,2025-12-05,6,Friday,5.709103,False,2,microsoftonline.com,True,other,False,94.740797,8,5,6,5,other,19,7595.44,2425.2,58.6
2025-12-05 06:12:07.418464,https://hp.sharepoint.com/teams/CPQ-MDM-Marketing-QA/Shared%20Documents/Forms/AllItems.aspx,Sign in to your account,edge,Default,sharepoint.com,other,2025-12-05,6,Friday,0.025943,False,2,sharepoint.com,False,other,False,94.740797,8,5,6,5,other,19,7595.44,2425.2,58.6
2025-12-05 08:28:34.036915,https://www.hayclothing.in/collections/casual-wear,Buy Casual Dresses for Women | Stylish Everyday Wear – HAY!,edge,Default,hayclothing.in,other,2025-12-05,8,Friday,8186.618451,True,3,sharepoint.com,False,other,False,9.561719,3,1,0,0,other,3,7595.44,2425.2,58.6
2025-12-05 08:28:40.384573,https://www.hayclothing.in/collections/casual-wear,Buy Casual Dresses for Women | Stylish Everyday Wear – HAY!,edge,Default,hayclothing.in,other,2025-12-05,8,Friday,6.347658,False,3,hayclothing.in,False,other,False,9.561719,3,1,0,0,other,3,7595.44,2425.2,58.6
2025-12-05 08:28:43.598634,https://www.hayclothing.in/collections/casual-wear,Buy Casual Dresses for Women | Stylish Everyday Wear – HAY!,edge,Default,hayclothing.in,other,2025-12-05,8,Friday,3.214061,False,3,hayclothing.in,False,other,False,9.561719,3,1,0,0,other,3,7595.44,2425.2,58.6
2025-12-05 20:11:28.843910,https://login.external.hp.com/idp/SSO.saml2,Continue with HP OneUID,edge,Default,hp.com,technology,2025-12-05,20,Friday,42165.245276,True,4,hayclothing.in,False,other,False,1012.482342,22,7,13,11,professional,46,7595.44,2425.2,58.6
2025-12-05 20:12:59.242886,https://authenticator.pingone.com/pingid/ppm/auth/response,,edge,Default,pingone.com,other,2025-12-05,20,Friday,90.398976,False,4,hp.com,True,technology,True,1012.482342,22,7,13,11,professional,46,7595.44,2425.2,58.6
2025-12-05 20:13:01.716333,https://login.external.hp.com/idp/RW3aE/resumeSAML20/idp/SSO.ping,HP Network Detector,edge,Default,hp.com,technology,2025-12-05,20,Friday,2.473447,False,4,pingone.com,True,other,True,1012.482342,22,7,13,11,professional,46,7595.44,2425.2,58.6
2025-12-05 20:13:19.957842,https://hpitprod.service-now.com/nav_to.do,ServiceNow,edge,Default,service-now.com,professional,2025-12-05,20,Friday,18.241509,False,4,hp.com,True,technology,True,1012.482342,22,7,13,11,professional,46,7595.44,2425.2,58.6
2025-12-05 20:13:26.244629,https://hpitprod.service-now.com/nav_to.do,Password Reset - Identify | ServiceNow,edge,Default,service-now.com,professional,2025-12-05,20,Friday,6.286787,False,4,service-now.com,False,professional,False,1012.482342,22,7,13,11,professional,46,7595.44,2425.2,58.6
2025-12-05 20:13:52.393799,https://hpitprod.service-now.com/nav_to.do,Password Reset - Verify Step 2 out of 3 | ServiceNow,edge,Default,service-now.com,professional,2025-12-05,20,Friday,26.14917,False,4,service-now.com,False,professional,False,1012.482342,22,7,13,11,professional,46,7595.44,2425.2,58.6
2025-12-05 20:15:05.646059,https://hpitprod.service-now.com/nav_to.do,Password Reset - Reset | ServiceNow,edge,Default,service-now.com,professional,2025-12-05,20,Friday,73.25226,False,4,service-now.com,False,professional,False,1012.482342,22,7,13,11,professional,46,7595.44,2425.2,58.6
2025-12-05 20:23:03.347418,https://hpitprod.service-now.com/nav_to.do,Password Reset - Reset | ServiceNow,edge,Default,service-now.com,professional,2025-12-05,20,Friday,477.701359,False,4,service-now.com,False,professional,False,1012.482342,22,7,13,11,professional,46,7595.44,2425.2,58.6
2025-12-05 20:23:10.612630,https://hpitprod.service-now.com/nav_to.do,Password Reset - Error | ServiceNow,edge,Default,service-now.com,professional,2025-12-05,20,Friday,7.265212,False,4,service-now.com,False,professional,False,1012.482342,22,7,13,11,professional,46,7595.44,2425.2,58.6
2025-12-05 20:23:28.511865,https://hpitprod.service-now.com/$hp_new_sspr.do,ServiceNow,edge,Default,service-now.com,professional,2025-12-05,20,Friday,17.899235,False,4,service-now.com,False,professional,False,1012.482342,22,7,13,11,professional,46,7595.44,2425.2,58.6
2025-12-05 20:24:04.365994,https://login.external.hp.com/idp/SSO.saml2,Continue with HP OneUID,edge,Default,hp.com,technology,2025-12-05,20,Friday,35.854129,False,4,service-now.com,True,professional,True,1012.482342,22,7,13,11,professional,46,7595.44,2425.2,58.6
2025-12-05 20:24:27.194800,https://authenticator.pingone.com/pingid/ppm/auth/response,,edge,Default,pingone.com,other,2025-12-05,20,Friday,22.828806,False,4,hp.com,True,technology,True,1012.482342,22,7,13,11,professional,46,7595.44,2425.2,58.6
2025-12-05 20:24:28.965920,https://login.external.hp.com/idp/QuJ7n/resumeSAML20/idp/SSO.ping,HP Network Detector,edge,Default,hp.com,technology,2025-12-05,20,Friday,1.77112,False,4,pingone.com,True,other,True,1012.482342,22,7,13,11,professional,46,7595.44,2425.2,58.6
2025-12-05 20:25:54.990752,https://hpitprod.service-now.com/nav_to.do,ServiceNow,edge,Default,service-now.com,professional,2025-12-05,20,Friday,86.024832,False,4,hp.com,True,technology,True,1012.482342,22,7,13,11,professional,46,7595.44,2425.2,58.6
2025-12-05 20:27:07.554980,https://innovist.com/products/rosemary-hair-growth-spray-and-oil-combo,Ultimate Hair Growth Duo - Rosemary & Rice Water Spray + Rosemary Oil – Innovist,edge,Default,innovist.com,other,2025-12-05,20,Friday,72.564228,False,4,service-now.com,True,professional,True,1012.482342,22,7,13,11,professional,46,7595.44,2425.2,58.6
2025-12-05 20:27:09.388951,https://themusk.in/collections/western-wear,WESTERN WEAR – The Musk In,edge,Default,themusk.in,other,2025-12-05,20,Friday,1.833971,False,4,innovist.com,True,other,False,1012.482342,22,7,13,11,professional,46,7595.44,2425.2,58.6
2025-12-05 20:27:09.641368,https://hpitprod.service-now.com/$m.do#/form/sys_user_group/22def73d87783c507e6fa7183cbb351b,HP NOW,edge,Default,service-now.com,professional,2025-12-05,20,Friday,0.252417,False,4,themusk.in,True,other,True,1012.482342,22,7,13,11,professional,46,7595.44,2425.2,58.6
2025-12-05 20:27:10.434525,https://saadaa.in/products/pack-of-2-women-airy-linen-straight-pant-combo,Pick Any 2 Women Airy Linen Straight Pant,edge,Default,saadaa.in,other,2025-12-05,20,Friday,0.793157,False,4,service-now.com,True,professional,True,1012.482342,22,7,13,11,professional,46,7595.44,2425.2,58.6
2025-12-05 20:27:12.719272,https://www.hayclothing.in/collections/bestsellers,Best Sellers – HAY!,edge,Default,hayclothing.in,other,2025-12-05,20,Friday,2.284747,False,4,saadaa.in,True,other,False,1012.482342,22,7,13,11,professional,46,7595.44,2425.2,58.6
2025-12-05 20:27:14.388692,https://www.hayclothing.in/collections/bestsellers,Best Sellers – HAY!,edge,Default,hayclothing.in,other,2025-12-05,20,Friday,1.66942,False,4,hayclothing.in,False,other,False,1012.482342,22,7,13,11,professional,46,7595.44,2425.2,58.6
2025-12-05 20:27:44.036575,https://login.external.hp.com/idp/SSO.saml2,Continue with HP OneUID,edge,Default,hp.com,technology,2025-12-05,20,Friday,29.647883,False,4,hayclothing.in,True,other,True,1012.482342,22,7,13,11,professional,46,7595.44,2425.2,58.6
2025-12-05 20:28:21.326252,https://login.external.hp.com/idp/EqkHu/resumeSAML20/idp/SSO.ping,HP Network Detector,edge,Default,hp.com,technology,2025-12-05,20,Friday,37.289677,False,4,hp.com,False,technology,False,1012.482342,22,7,13,11,professional,46,7595.44,2425.2,58.6
2025-12-06 01:32:20.141338,https://login.external.hp.com/idp/SSO.saml2,Continue with HP OneUID,edge,Default,hp.com,technology,2025-12-06,1,Saturday,18238.815086,True,5,hp.com,False,technology,False,769.985649,7,3,3,3,professional,13,7595.44,2425.2,58.6
2025-12-06 01:32:51.802849,https://login.external.hp.com/idp/NoHiX/resumeSAML20/idp/SSO.ping,HP Network Detector,edge,Default,hp.com,technology,2025-12-06,1,Saturday,31.661511,False,5,hp.com,False,technology,False,769.985649,7,3,3,3,professional,13,7595.44,2425.2,58.6
2025-12-06 01:36:39.315250,https://hpitprod.service-now.com/nav_to.do,HPI Dispatcher Dashboard | ServiceNow,edge,Default,service-now.com,professional,2025-12-06,1,Saturday,227.512401,False,5,hp.com,True,technology,True,769.985649,7,3,3,3,professional,13,7595.44,2425.2,58.6
2025-12-06 01:37:44.086232,https://hpitprod.service-now.com/sys_user_list.do,Users | ServiceNow,edge,Default,service-now.com,professional,2025-12-06,1,Saturday,64.770982,False,5,service-now.com,False,professional,False,769.985649,7,3,3,3,professional,13,7595.44,2425.2,58.6
2025-12-06 01:38:01.662800,https://www.google.com/search,bangalore to udupi distance - Google Search,edge,Default,google.com,search,2025-12-06,1,Saturday,17.576568,False,5,service-now.com,True,professional,True,769.985649,7,3,3,3,professional,13,7595.44,2425.2,58.6
2025-12-06 01:44:53.278406,https://hpitprod.service-now.com/nav_to.do,Incidents | ServiceNow,edge,Default,service-now.com,professional,2025-12-06,1,Saturday,411.615606,False,5,google.com,True,search,True,769.985649,7,3,3,3,professional,13,7595.44,2425.2,58.6
2025-12-06 01:45:10.126987,https://hpitprod.service-now.com/nav_to.do,Incidents | ServiceNow,edge,Default,service-now.com,professional,2025-12-06,1,Saturday,16.848581,False,5,service-now.com,False,professional,False,769.985649,7,3,3,3,professional,13,7595.44,2425.2,58.6
2025-12-06 03:31:58.597268,https://login.external.hp.com/idp/SSO.saml2,Continue with HP OneUID,edge,Default,hp.com,technology,2025-12-06,3,Saturday,6408.470281,True,6,service-now.com,False,professional,False,23.690946,2,1,0,0,technology,2,7595.44,2425.2,58.6
2025-12-06 03:32:22.288214,https://login.external.hp.com/idp/C0L6y/resumeSAML20/idp/SSO.ping,HP Network Detector,edge,Default,hp.com,technology,2025-12-06,3,Saturday,23.690946,False,6,hp.com,False,technology,False,23.690946,2,1,0,0,technology,2,7595.44,2425.2,58.6
2025-12-06 05:49:04.657889,https://login.external.hp.com/idp/SSO.saml2,Continue with HP OneUID,edge,Default,hp.com,technology,2025-12-06,5,Saturday,8202.369675,True,7,hp.com,False,technology,False,23.187513,2,1,0,0,technology,2,7595.44,2425.2,58.6
2025-12-06 05:49:27.845402,https://login.external.hp.com/idp/Uchxo/resumeSAML20/idp/SSO.ping,HP Network Detector,edge,Default,hp.com,technology,2025-12-06,5,Saturday,23.187513,False,7,hp.com,False,technology,False,23.187513,2,1,0,0,technology,2,7595.44,2425.2,58.6
2025-12-06 06:55:27.684653,https://hpitprod.service-now.com/nav_to.do,HPI Dispatcher Dashboard | ServiceNow,edge,Default,service-now.com,professional,2025-12-06,6,Saturday,3959.839251,True,8,hp.com,False,technology,False,63.237668,3,1,0,0,professional,3,7595.44,2425.2,58.6
2025-12-06 06:55:56.800435,https://hpitprod.service-now.com/nav_to.do,HPI Dispatcher Dashboard | ServiceNow,edge,Default,service-now.com,professional,2025-12-06,6,Saturday,29.115782,False,8,service-now.com,False,professional,False,63.237668,3,1,0,0,professional,3,7595.44,2425.2,58.6
2025-12-06 06:56:30.922321,https://hpitprod.service-now.com/nav_to.do,HPI Dispatcher Dashboard | ServiceNow,edge,Default,service-now.com,professional,2025-12-06,6,Saturday,34.121886,False,8,service-now.com,False,professional,False,63.237668,3,1,0,0,professional,3,7595.44,2425.2,58.6
2025-12-06 08:37:28.021736,https://www.google.com/search,sitaare zameen par - Google Search,edge,Default,google.com,search,2025-12-06,8,Saturday,6057.099415,True,9,service-now.com,False,professional,False,18.687605,4,1,0,0,search,4,7595.44,2425.2,58.6
2025-12-06 08:37:44.754021,https://www.google.com/search,sitaare zameen par - Google Search,edge,Default,google.com,search,2025-12-06,8,Saturday,16.732285,False,9,google.com,False,search,False,18.687605,4,1,0,0,search,4,7595.44,2425.2,58.6
2025-12-06 08:37:46.184697,https://www.google.com/search,sitaare zameen par - Google Search,edge,Default,google.com,search,2025-12-06,8,Saturday,1.430676,False,9,google.com,False,search,False,18.687605,4,1,0,0,search,4,7595.44,2425.2,58.6
2025-12-06 08:37:46.709341,https://www.google.com/search,sitaare zameen par which ott - Google Search,edge,Default,google.com,search,2025-12-06,8,Saturday,0.524644,False,9,google.com,False,search,False,18.687605,4,1,0,0,search,4,7595.44,2425.2,58.6
2025-12-06 14:31:53.873910,https://www.google.com/search,cricbuzz - Google Search,edge,Default,google.com,search,2025-12-06,14,Saturday,21247.164569,True,10,google.com,False,search,False,7.542366,4,2,1,1,other,6,7595.44,2425.2,58.6
2025-12-06 14:31:55.411562,https://www.cricbuzz.com/,"India vs South Africa | Live Cricket Score, Schedule, Latest News, Stats &amp; Videos | Cricbuzz.com",edge,Default,cricbuzz.com,other,2025-12-06,14,Saturday,1.537652,False,10,google.com,True,search,True,7.542366,4,2,1,1,other,6,7595.44,2425.2,58.6
2025-12-06 14:31:57.421688,https://www.cricbuzz.com/live-cricket-scores/117404/rsa-vs-ind-3rd-odi-south-africa-tour-of-india-2025,IND 194/1 (31.5) vs RSA 270 (Virat Kohli 14(18) Yashasvi Jaiswal 92(100)) |,edge,Default,cricbuzz.com,other,2025-12-06,14,Saturday,2.010126,False,10,cricbuzz.com,False,other,False,7.542366,4,2,1,1,other,6,7595.44,2425.2,58.6
2025-12-06 14:32:01.416276,https://www.cricbuzz.com/live-cricket-scorecard/117404/ind-vs-rsa-3rd-odi-south-africa-tour-of-india-2025,"Cricket scorecard | India vs South Africa, 3rd ODI, South Africa tour of India, 2025",edge,Default,cricbuzz.com,other,2025-12-06,14,Saturday,3.994588,False,10,cricbuzz.com,False,other,False,7.542366,4,2,1,1,other,6,7595.44,2425.2,58.6
2025-12-07 04:15:49.788306,https://login.external.hp.com/idp/SSO.saml2,Continue with HP OneUID,edge,Default,hp.com,technology,2025-12-07,4,Sunday,49428.37203,True,11,cricbuzz.com,False,other,False,30.626098,3,2,2,2,technology,7,7595.44,2425.2,58.6
2025-12-07 04:16:17.714901,https://authenticator.pingone.com/pingid/ppm/auth/response,,edge,Default,pingone.com,other,2025-12-07,4,Sunday,27.926595,False,11,hp.com,True,technology,True,30.626098,3,2,2,2,technology,7,7595.44,2425.2,58.6
2025-12-07 04:16:20.414404,https://login.external.hp.com/idp/WhaaV/resumeSAML20/idp/SSO.ping,HP Network Detector,edge,Default,hp.com,technology,2025-12-07,4,Sunday,2.699503,False,11,pingone.com,True,other,True,30.626098,3,2,2,2,technology,7,7595.44,2425.2,58.6
2025-12-07 05:23:58.882399,https://hpitprod.service-now.com/nav_to.do,Incidents | ServiceNow,edge,Default,service-now.com,professional,2025-12-07,5,Sunday,4058.467995,True,12,hp.com,False,technology,False,0.0,1,1,0,0,professional,1,7595.44,2425.2,58.6
2025-12-07 07:19:27.969346,https://www.microsoft.com/edge/update/,What's new in Microsoft Edge,edge,Default,microsoft.com,other,2025-12-07,7,Sunday,6929.086947,True,13,service-now.com,False,professional,False,0.0,2,1,0,0,other,2,7595.44,2425.2,58.6
2025-12-07 07:19:27.969346,https://www.microsoft.com/en-us/edge/update/143,What's new in Microsoft Edge,edge,Default,microsoft.com,other,2025-12-07,7,Sunday,0.0,False,13,microsoft.com,False,other,False,0.0,2,1,0,0,other,2,7595.44,2425.2,58.6
2025-12-07 08:00:13.558090,https://login.external.hp.com/idp/SSO.saml2,Continue with HP OneUID,edge,Default,hp.com,technology,2025-12-07,8,Sunday,2445.588744,True,14,microsoft.com,False,other,False,49.596423,3,2,1,1,technology,5,7595.44,2425.2,58.6
2025-12-07 08:00:58.166743,https://login.external.hp.com/idp/XgwpF/resumeSAML20/idp/SSO.ping,HP Network Detector,edge,Default,hp.com,technology,2025-12-07,8,Sunday,44.608653,False,14,hp.com,False,technology,False,49.596423,3,2,1,1,technology,5,7595.44,2425.2,58.6
2025-12-07 08:01:03.154513,https://hpitprod.service-now.com/nav_to.do,Incident Tasks | ServiceNow,edge,Default,service-now.com,professional,2025-12-07,8,Sunday,4.98777,False,14,hp.com,True,technology,True,49.596423,3,2,1,1,technology,5,7595.44,2425.2,58.6
2025-12-07 13:08:57.965999,https://www.msn.com/en-in/news/india/jaishankar-s-dig-at-us-pak-relations-they-have-a-history-of-overlooking-their-history/ar-AA1L4ATv,Hindustan Times ·1hJaishankar's dig at US-Pak relations: ‘They have a history of overlooking their history’,edge,Default,msn.com,other,2025-12-07,13,Sunday,18474.811486,True,15,service-now.com,False,professional,False,356.386529,3,3,2,2,other,7,7595.44,2425.2,58.6
2025-12-07 13:09:11.579798,https://www.bing.com/search,workbench - Search,edge,Default,bing.com,search,2025-12-07,13,Sunday,13.613799,False,15,msn.com,True,other,True,356.386529,3,3,2,2,other,7,7595.44,2425.2,58.6
2025-12-07 13:14:54.352528,https://www.whatsapp.com/,WhatsApp | Secure and Reliable Free Private Messaging and Calling,edge,Default,whatsapp.com,other,2025-12-07,13,Sunday,342.77273,False,15,bing.com,True,search,True,356.386529,3,3,2,2,other,7,7595.44,2425.2,58.6
2025-12-07 14:35:22.575079,https://login.external.hp.com/idp/SSO.saml2,Continue with HP OneUID,edge,Default,hp.com,technology,2025-12-07,14,Sunday,4828.222551,True,16,whatsapp.com,False,other,False,161.07738,5,3,3,3,professional,11,7595.44,2425.2,58.6
2025-12-07 14:35:52.220651,https://authenticator.pingone.com/pingid/ppm/auth/response,,edge,Default,pingone.com,other,2025-12-07,14,Sunday,29.645572,False,16,hp.com,True,technology,True,161.07738,5,3,3,3,professional,11,7595.44,2425.2,58.6
2025-12-07 14:35:54.248157,https://login.external.hp.com/idp/NZyIB/resumeSAML20/idp/SSO.ping,HP Network Detector,edge,Default,hp.com,technology,2025-12-07,14,Sunday,2.027506,False,16,pingone.com,True,other,True,161.07738,5,3,3,3,professional,11,7595.44,2425.2,58.6
2025-12-07 14:37:19.106927,https://hpitprod.service-now.com/nav_to.do,Incidents | ServiceNow,edge,Default,service-now.com,professional,2025-12-07,14,Sunday,84.85877,False,16,hp.com,True,technology,True,161.07738,5,3,3,3,professional,11,7595.44,2425.2,58.6
2025-12-07 14:38:03.652459,https://hpitprod.service-now.com/nav_to.do,Incidents | ServiceNow,edge,Default,service-now.com,professional,2025-12-07,14,Sunday,44.545532,False,16,service-now.com,False,professional,False,161.07738,5,3,3,3,professional,11,7595.44,2425.2,58.6
2025-12-07 15:25:37.068567,https://www.booking.com/hotel/in/shivvs-leisure.en-gb.html,,edge,Default,booking.com,other,2025-12-07,15,Sunday,2853.416108,True,17,service-now.com,False,professional,False,139.032416,3,1,0,0,other,3,7595.44,2425.2,58.6
2025-12-07 15:27:54.011702,https://www.booking.com/hotel/in/shivvs-leisure.en-gb.html,"Shivvs Leisure Rooms & Villa Ooty, Ooty (updated prices 2025)",edge,Default,booking.com,other,2025-12-07,15,Sunday,136.943135,False,17,booking.com,False,other,False,139.032416,3,1,0,0,other,3,7595.44,2425.2,58.6
2025-12-07 15:27:56.100983,https://www.booking.com/hotel/in/shivvs-leisure.en-gb.html,"Shivvs Leisure Rooms & Villa Ooty, Ooty (updated prices 2025)",edge,Default,booking.com,other,2025-12-07,15,Sunday,2.089281,False,17,booking.com,False,other,False,139.032416,3,1,0,0,other,3,7595.44,2425.2,58.6
2025-12-07 17:16:47.586888,https://www.hayclothing.in/products/golden-dusk-black-cotton-flex-co-ord-with-chinese-collar-3-4th-sleeves,Golden Dusk Black Cotton Linen Co-ord with Chinese Collar & 3/4th Slee – HAY!,edge,Default,hayclothing.in,other,2025-12-07,17,Sunday,6531.485905,True,18,booking.com,False,other,False,1594.926193,19,3,3,0,other,22,7595.44,2425.2,58.6
2025-12-07 17:18:03.494006,https://www.booking.com/searchresults.en-gb.html,Booking.com: Hotels in Ooty. Book your hotel now!,edge,Default,booking.com,other,2025-12-07,17,Sunday,75.907118,False,18,hayclothing.in,True,other,False,1594.926193,19,3,3,0,other,22,7595.44,2425.2,58.6
2025-12-07 17:18:09.035774,https://www.hayclothing.in/products/starlight-black-handloom-dress-with-sweetheart-neck-leg-o-mutton-sleeves,Starlight Black Handloom Dress with Sweetheart Neck & Leg-O-Mutton Sle – HAY!,edge,Default,hayclothing.in,other,2025-12-07,17,Sunday,5.541768,False,18,booking.com,True,other,False,1594.926193,19,3,3,0,other,22,7595.44,2425.2,58.6
2025-12-07 17:22:26.263546,https://estailofashion.com/products/bestseller-box-offer,Bestseller Box Offer,edge,Default,estailofashion.com,other,2025-12-07,17,Sunday,257.227772,False,18,hayclothing.in,True,other,False,1594.926193,19,3,3,0,other,22,7595.44,2425.2,58.6
2025-12-07 17:26:49.873490,https://estailofashion.com/products/hypnotic-heartbeat-stud-earrings,Hypnotic Heartbeat Stud Earrings,edge,Default,estailofashion.com,other,2025-12-07,17,Sunday,263.609944,False,18,estailofashion.com,False,other,False,1594.926193,19,3,3,0,other,22,7595.44,2425.2,58.6
2025-12-07 17:27:14.906020,https://estailofashion.com/collections/color-pop-earrings,Bright Color Pop Earrings - Happy & Cheerful | Estailo,edge,Default,estailofashion.com,other,2025-12-07,17,Sunday,25.03253,False,18,estailofashion.com,False,other,False,1594.926193,19,3,3,0,other,22,7595.44,2425.2,58.6
2025-12-07 17:27:42.369628,https://estailofashion.com/products/dusk-glamour-studs,Dusk Glamour Studs Earring,edge,Default,estailofashion.com,other,2025-12-07,17,Sunday,27.463608,False,18,estailofashion.com,False,other,False,1594.926193,19,3,3,0,other,22,7595.44,2425.2,58.6
2025-12-07 17:28:46.882004,https://estailofashion.com/products/midnight-sparkle-bow-earrings,Midnight Sparkle Bow Earrings,edge,Default,estailofashion.com,other,2025-12-07,17,Sunday,64.512376,False,18,estailofashion.com,False,other,False,1594.926193,19,3,3,0,other,22,7595.44,2425.2,58.6
2025-12-07 17:29:57.003562,https://estailofashion.com/products/untitled-oct9_12-55,Mermaid's Treasure Earrings,edge,Default,estailofashion.com,other,2025-12-07,17,Sunday,70.121558,False,18,estailofashion.com,False,other,False,1594.926193,19,3,3,0,other,22,7595.44,2425.2,58.6
2025-12-07 17:31:09.393523,https://estailofashion.com/collections/anti-tarnish-earrings,Never-Rust Earrings | Stay Shiny Forever | Estailo,edge,Default,estailofashion.com,other,2025-12-07,17,Sunday,72.389961,False,18,estailofashion.com,False,other,False,1594.926193,19,3,3,0,other,22,7595.44,2425.2,58.6
2025-12-07 17:36:48.043949,https://estailofashion.com/products/give-it-a-shot-chain-earrings,Buy Give It A Shot Chain Earrings online in India,edge,Default,estailofashion.com,other,2025-12-07,17,Sunday,338.650426,False,18,estailofashion.com,False,other,False,1594.926193,19,3,3,0,other,22,7595.44,2425.2,58.6
2025-12-07 17:36:51.037391,https://estailofashion.com/collections/heart-earrings,Heart-Shaped Earrings - Show Your Love | Estailo fashion,edge,Default,estailofashion.com,other,2025-12-07,17,Sunday,2.993442,False,18,estailofashion.com,False,other,False,1594.926193,19,3,3,0,other,22,7595.44,2425.2,58.6
2025-12-07 17:37:02.579683,https://estailofashion.com/products/textured-gold-hoop-earrings,Textured Gold Hoop Earrings,edge,Default,estailofashion.com,other,2025-12-07,17,Sunday,11.542292,False,18,estailofashion.com,False,other,False,1594.926193,19,3,3,0,other,22,7595.44,2425.2,58.6
2025-12-07 17:37:14.017357,https://estailofashion.com/collections/exclusive-earrings,Exclusive Earrings,edge,Default,estailofashion.com,other,2025-12-07,17,Sunday,11.437674,False,18,estailofashion.com,False,other,False,1594.926193,19,3,3,0,other,22,7595.44,2425.2,58.6
2025-12-07 17:41:48.517975,https://estailofashion.com/products/winter-mega-sale,Winter Mega Sale,edge,Default,estailofashion.com,other,2025-12-07,17,Sunday,274.500618,False,18,estailofashion.com,False,other,False,1594.926193,19,3,3,0,other,22,7595.44,2425.2,58.6
2025-12-07 17:42:17.560871,https://estailofashion.com/collections/butterfly-earrings,Pretty Butterfly Earrings - Fluttery Fun | Estailo,edge,Default,estailofashion.com,other,2025-12-07,17,Sunday,29.042896,False,18,estailofashion.com,False,other,False,1594.926193,19,3,3,0,other,22,7595.44,2425.2,58.6
2025-12-07 17:42:56.869732,https://estailofashion.com/collections/long-chain-earrings,Long Chain Earrings,edge,Default,estailofashion.com,other,2025-12-07,17,Sunday,39.308861,False,18,estailofashion.com,False,other,False,1594.926193,19,3,3,0,other,22,7595.44,2425.2,58.6
2025-12-07 17:43:01.661463,https://estailofashion.com/collections/hoops-earrings,Hoops Earrings,edge,Default,estailofashion.com,other,2025-12-07,17,Sunday,4.791731,False,18,estailofashion.com,False,other,False,1594.926193,19,3,3,0,other,22,7595.44,2425.2,58.6
2025-12-07 17:43:22.513081,https://estailofashion.com/collections/studs-earrings,Simple Stud Earrings for Everyday Wear | Estailo,edge,Default,estailofashion.com,other,2025-12-07,17,Sunday,20.851618,False,18,estailofashion.com,False,other,False,1594.926193,19,3,3,0,other,22,7595.44,2425.2,58.6
2025-12-07 18:42:37.943223,https://estailofashion.com/collections/danglers-earrings,Danglers Earrings,edge,Default,estailofashion.com,other,2025-12-07,18,Sunday,3555.430142,True,19,estailofashion.com,False,other,False,0.0,1,1,0,0,other,1,7595.44,2425.2,58.6
