timestamp,url,title,browser,profile,domain,category,date,hour,weekday
2025-12-05 03:30:40.060979,https://classify.zenclass.in/meet-dashboard-new,Classify,edge,Default,zenclass.in,learning,2025-12-05,3,Friday
2025-12-05 06:10:32.677667,https://classify.zenclass.in/meetings,Classify,edge,Default,zenclass.in,learning,2025-12-05,6,Friday
2025-12-05 06:11:26.895135,https://login.microsoftonline.com/ca7981a2-785a-463d-b82a-3db87dfc3ce6/oauth2/authorize,Sign in to your account,edge,Default,microsoftonline.com,other,2025-12-05,6,Friday
2025-12-05 06:11:30.162480,https://login.external.hp.com/idp/prp.wsf,Continue with HP OneUID,edge,Default,hp.com,technology,2025-12-05,6,Friday
2025-12-05 06:11:58.912298,https://authenticator.pingone.com/pingid/ppm/auth/response,,edge,Default,pingone.com,other,2025-12-05,6,Friday
2025-12-05 06:12:01.383980,https://login.external.hp.com/idp/5cbbh/resume/idp/prp.ping,HP Network Detector,edge,Default,hp.com,technology,2025-12-05,6,Friday
2025-12-05 06:12:01.683418,https://login.microsoftonline.com/login.srf,Working...,edge,Default,microsoftonline.com,other,2025-12-05,6,Friday
2025-12-05 06:12:07.392521,https://hp.sharepoint.com/teams/CPQ-MDM-Marketing-QA/Shared%20Documents/Forms/AllItems.aspx,hp.sharepoint.com/teams/CPQ-MDM-Marketing-QA/Shared Documents/Forms/AllItems.aspx?id=%2Fteams%2FCPQ-MDM-Marketing-QA%2FShared Documents%2F_CPQ-Pricing-SOX%2FCM3-SystemChangeTracker%2FSCT-V-7&viewid=3d6765e1-66c7-4675-8e0e-6a6852f24d44&CT=1756823744124&OR=OWA-NT-Mail&CID=7fc8c7a4-14bb-79b6-c936-4c2066cf55ce&FolderCTID=0x01200012ED7926ED556641844AE7473EEF2770&View=%7B3D6765E1-66C7-4675-8E0E-6A6852F24D44%7D,edge,Default,sharepoint.com,other,2025-12-05,6,Friday
2025-12-05 06:12:07.418464,https://hp.sharepoint.com/teams/CPQ-MDM-Marketing-QA/Shared%20Documents/Forms/AllItems.aspx,Sign in to your account,edge,Default,sharepoint.com,other,2025-12-05,6,Friday
2025-12-05 08:28:34.036915,https://www.hayclothing.in/collections/casual-wear,Buy Casual Dresses for Women | Stylish Everyday Wear – HAY!,edge,Default,hayclothing.in,other,2025-12-05,8,Friday
2025-12-05 08:28:40.384573,https://www.hayclothing.in/collections/casual-wear,Buy Casual Dresses for Women | Stylish Everyday Wear – HAY!,edge,Default,hayclothing.in,other,2025-12-05,8,Friday
2025-12-05 08:28:43.598634,https://www.hayclothing.in/collections/casual-wear,Buy Casual Dresses for Women | Stylish Everyday Wear – HAY!,edge,Default,hayclothing.in,other,2025-12-05,8,Friday
2025-12-05 20:11:28.843910,https://login.external.hp.com/idp/SSO.saml2,Continue with HP OneUID,edge,Default,hp.com,technology,2025-12-05,20,Friday
2025-12-05 20:12:59.242886,https://authenticator.pingone.com/pingid/ppm/auth/response,,edge,Default,pingone.com,other,2025-12-05,20,Friday
2025-12-05 20:13:01.716333,https://login.external.hp.com/idp/RW3aE/resumeSAML20/idp/SSO.ping,HP Network Detector,edge,Default,hp.com,technology,2025-12-05,20,Friday
2025-12-05 20:13:19.957842,https://hpitprod.service-now.com/nav_to.do,ServiceNow,edge,Default,service-now.com,professional,2025-12-05,20,Friday
2025-12-05 20:13:26.244629,https://hpitprod.service-now.com/nav_to.do,Password Reset - Identify | ServiceNow,edge,Default,service-now.com,professional,2025-12-05,20,Friday
2025-12-05 20:13:52.393799,https://hpitprod.service-now.com/nav_to.do,Password Reset - Verify Step 2 out of 3 | ServiceNow,edge,Default,service-now.com,professional,2025-12-05,20,Friday
2025-12-05 20:15:05.646059,https://hpitprod.service-now.com/nav_to.do,Password Reset - Reset | ServiceNow,edge,Default,service-now.com,professional,2025-12-05,20,Friday
2025-12-05 20:23:03.347418,https://hpitprod.service-now.com/nav_to.do,Password Reset - Reset | ServiceNow,edge,Default,service-now.com,professional,2025-12-05,20,Friday
2025-12-05 20:23:10.612630,https://hpitprod.service-now.com/nav_to.do,Password Reset - Error | ServiceNow,edge,Default,service-now.com,professional,2025-12-05,20,Friday
2025-12-05 20:23:28.511865,https://hpitprod.service-now.com/$hp_new_sspr.do,ServiceNow,edge,Default,service-now.com,professional,2025-12-05,20,Friday
2025-12-05 20:24:04.365994,https://login.external.hp.com/idp/SSO.saml2,Continue with HP OneUID,edge,Default,hp.com,technology,2025-12-05,20,Friday
2025-12-05 20:24:27.194800,https://authenticator.pingone.com/pingid/ppm/auth/response,,edge,Default,pingone.com,other,2025-12-05,20,Friday
2025-12-05 20:24:28.965920,https://login.external.hp.com/idp/QuJ7n/resumeSAML20/idp/SSO.ping,HP Network Detector,edge,Default,hp.com,technology,2025-12-05,20,Friday
2025-12-05 20:25:54.990752,https://hpitprod.service-now.com/nav_to.do,ServiceNow,edge,Default,service-now.com,professional,2025-12-05,20,Friday
2025-12-05 20:27:07.554980,https://innovist.com/products/rosemary-hair-growth-spray-and-oil-combo,Ultimate Hair Growth Duo - Rosemary & Rice Water Spray + Rosemary Oil – Innovist,edge,Default,innovist.com,other,2025-12-05,20,Friday
2025-12-05 20:27:09.388951,https://themusk.in/collections/western-wear,WESTERN WEAR – The Musk In,edge,Default,themusk.in,other,2025-12-05,20,Friday
2025-12-05 20:27:09.641368,https://hpitprod.service-now.com/$m.do#/form/sys_user_group/22def73d87783c507e6fa7183cbb351b,HP NOW,edge,Default,service-now.com,professional,2025-12-05,20,Friday
2025-12-05 20:27:10.434525,https://saadaa.in/products/pack-of-2-women-airy-linen-straight-pant-combo,Pick Any 2 Women Airy Linen Straight Pant,edge,Default,saadaa.in,other,2025-12-05,20,Friday
2025-12-05 20:27:12.719272,https://www.hayclothing.in/collections/bestsellers,Best Sellers – HAY!,edge,Default,hayclothing.in,other,2025-12-05,20,Friday
2025-12-05 20:27:14.388692,https://www.hayclothing.in/collections/bestsellers,Best Sellers – HAY!,edge,Default,hayclothing.in,other,2025-12-05,20,Friday
2025-12-05 20:27:44.036575,https://login.external.hp.com/idp/SSO.saml2,Continue with HP OneUID,edge,Default,hp.com,technology,2025-12-05,20,Friday
2025-12-05 20:28:21.326252,https://login.external.hp.com/idp/EqkHu/resumeSAML20/idp/SSO.ping,HP Network Detector,edge,Default,hp.com,technology,2025-12-05,20,Friday
2025-12-06 01:32:20.141338,https://login.external.hp.com/idp/SSO.saml2,Continue with HP OneUID,edge,Default,hp.com,technology,2025-12-06,1,Saturday
2025-12-06 01:32:51.802849,https://login.external.hp.com/idp/NoHiX/resumeSAML20/idp/SSO.ping,HP Network Detector,edge,Default,hp.com,technology,2025-12-06,1,Saturday
2025-12-06 01:36:39.315250,https://hpitprod.service-now.com/nav_to.do,HPI Dispatcher Dashboard | ServiceNow,edge,Default,service-now.com,professional,2025-12-06,1,Saturday
2025-12-06 01:37:44.086232,https://hpitprod.service-now.com/sys_user_list.do,Users | ServiceNow,edge,Default,service-now.com,professional,2025-12-06,1,Saturday
2025-12-06 01:38:01.662800,https://www.google.com/search,bangalore to udupi distance - Google Search,edge,Default,google.com,search,2025-12-06,1,Saturday
2025-12-06 01:44:53.278406,https://hpitprod.service-now.com/nav_to.do,Incidents | ServiceNow,edge,Default,service-now.com,professional,2025-12-06,1,Saturday
2025-12-06 01:45:10.126987,https://hpitprod.service-now.com/nav_to.do,Incidents | ServiceNow,edge,Default,service-now.com,professional,2025-12-06,1,Saturday
2025-12-06 03:31:58.597268,https://login.external.hp.com/idp/SSO.saml2,Continue with HP OneUID,edge,Default,hp.com,technology,2025-12-06,3,Saturday
2025-12-06 03:32:22.288214,https://login.external.hp.com/idp/C0L6y/resumeSAML20/idp/SSO.ping,HP Network Detector,edge,Default,hp.com,technology,2025-12-06,3,Saturday
2025-12-06 05:49:04.657889,https://login.external.hp.com/idp/SSO.saml2,Continue with HP OneUID,edge,Default,hp.com,technology,2025-12-06,5,Saturday
2025-12-06 05:49:27.845402,https://login.external.hp.com/idp/Uchxo/resumeSAML20/idp/SSO.ping,HP Network Detector,edge,Default,hp.com,technology,2025-12-06,5,Saturday
2025-12-06 06:55:27.684653,https://hpitprod.service-now.com/nav_to.do,HPI Dispatcher Dashboard | ServiceNow,edge,Default,service-now.com,professional,2025-12-06,6,Saturday
2025-12-06 06:55:56.800435,https://hpitprod.service-now.com/nav_to.do,HPI Dispatcher Dashboard | ServiceNow,edge,Default,service-now.com,professional,2025-12-06,6,Saturday
2025-12-06 06:56:30.922321,https://hpitprod.service-now.com/nav_to.do,HPI Dispatcher Dashboard | ServiceNow,edge,Default,service-now.com,professional,2025-12-06,6,Saturday
2025-12-06 08:37:28.021736,https://www.google.com/search,sitaare zameen par - Google Search,edge,Default,google.com,search,2025-12-06,8,Saturday
2025-12-06 08:37:44.754021,https://www.google.com/search,sitaare zameen par - Google Search,edge,Default,google.com,search,2025-12-06,8,Saturday
2025-12-06 08:37:46.184697,https://www.google.com/search,sitaare zameen par - Google Search,edge,Default,google.com,search,2025-12-06,8,Saturday
2025-12-06 08:37:46.709341,https://www.google.com/search,sitaare zameen par which ott - Google Search,edge,Default,google.com,search,2025-12-06,8,Saturday
2025-12-06 14:31:53.873910,https://www.google.com/search,cricbuzz - Google Search,edge,Default,google.com,search,2025-12-06,14,Saturday
2025-12-06 14:31:55.411562,https://www.cricbuzz.com/,"India vs South Africa | Live Cricket Score, Schedule, Latest News, Stats &amp; Videos | Cricbuzz.com",edge,Default,cricbuzz.com,other,2025-12-06,14,Saturday
2025-12-06 14:31:57.421688,https://www.cricbuzz.com/live-cricket-scores/117404/rsa-vs-ind-3rd-odi-south-africa-tour-of-india-2025,IND 194/1 (31.5) vs RSA 270 (Virat Kohli 14(18) Yashasvi Jaiswal 92(100)) |,edge,Default,cricbuzz.com,other,2025-12-06,14,Saturday
2025-12-06 14:32:01.416276,https://www.cricbuzz.com/live-cricket-scorecard/117404/ind-vs-rsa-3rd-odi-south-africa-tour-of-india-2025,"Cricket scorecard | India vs South Africa, 3rd ODI, South Africa tour of India, 2025",edge,Default,cricbuzz.com,other,2025-12-06,14,Saturday
2025-12-07 04:15:49.788306,https://login.external.hp.com/idp/SSO.saml2,Continue with HP OneUID,edge,Default,hp.com,technology,2025-12-07,4,Sunday
2025-12-07 04:16:17.714901,https://authenticator.pingone.com/pingid/ppm/auth/response,,edge,Default,pingone.com,other,2025-12-07,4,Sunday
2025-12-07 04:16:20.414404,https://login.external.hp.com/idp/WhaaV/resumeSAML20/idp/SSO.ping,HP Network Detector,edge,Default,hp.com,technology,2025-12-07,4,Sunday
2025-12-07 05:23:58.882399,https://hpitprod.service-now.com/nav_to.do,Incidents | ServiceNow,edge,Default,service-now.com,professional,2025-12-07,5,Sunday
2025-12-07 07:19:27.969346,https://www.microsoft.com/edge/update/,What's new in Microsoft Edge,edge,Default,microsoft.com,other,2025-12-07,7,Sunday
2025-12-07 07:19:27.969346,https://www.microsoft.com/en-us/edge/update/143,What's new in Microsoft Edge,edge,Default,microsoft.com,other,2025-12-07,7,Sunday
2025-12-07 08:00:13.558090,https://login.external.hp.com/idp/SSO.saml2,Continue with HP OneUID,edge,Default,hp.com,technology,2025-12-07,8,Sunday
2025-12-07 08:00:58.166743,https://login.external.hp.com/idp/XgwpF/resumeSAML20/idp/SSO.ping,HP Network Detector,edge,Default,hp.com,technology,2025-12-07,8,Sunday
2025-12-07 08:01:03.154513,https://hpitprod.service-now.com/nav_to.do,Incident Tasks | ServiceNow,edge,Default,service-now.com,professional,2025-12-07,8,Sunday
2025-12-07 13:08:57.965999,https://www.msn.com/en-in/news/india/jaishankar-s-dig-at-us-pak-relations-they-have-a-history-of-overlooking-their-history/ar-AA1L4ATv,Hindustan Times ·1hJaishankar's dig at US-Pak relations: ‘They have a history of overlooking their history’,edge,Default,msn.com,other,2025-12-07,13,Sunday
2025-12-07 13:09:11.579798,https://www.bing.com/search,workbench - Search,edge,Default,bing.com,search,2025-12-07,13,Sunday
2025-12-07 13:14:54.352528,https://www.whatsapp.com/,WhatsApp | Secure and Reliable Free Private Messaging and Calling,edge,Default,whatsapp.com,other,2025-12-07,13,Sunday
2025-12-07 14:35:22.575079,https://login.external.hp.com/idp/SSO.saml2,Continue with HP OneUID,edge,Default,hp.com,technology,2025-12-07,14,Sunday
2025-12-07 14:35:52.220651,https://authenticator.pingone.com/pingid/ppm/auth/response,,edge,Default,pingone.com,other,2025-12-07,14,Sunday
2025-12-07 14:35:54.248157,https://login.external.hp.com/idp/NZyIB/resumeSAML20/idp/SSO.ping,HP Network Detector,edge,Default,hp.com,technology,2025-12-07,14,Sunday
2025-12-07 14:37:19.106927,https://hpitprod.service-now.com/nav_to.do,Incidents | ServiceNow,edge,Default,service-now.com,professional,2025-12-07,14,Sunday
2025-12-07 14:38:03.652459,https://hpitprod.service-now.com/nav_to.do,Incidents | ServiceNow,edge,Default,service-now.com,professional,2025-12-07,14,Sunday
2025-12-07 15:25:37.068567,https://www.booking.com/hotel/in/shivvs-leisure.en-gb.html,,edge,Default,booking.com,other,2025-12-07,15,Sunday
2025-12-07 15:27:54.011702,https://www.booking.com/hotel/in/shivvs-leisure.en-gb.html,"Shivvs Leisure Rooms & Villa Ooty, Ooty (updated prices 2025)",edge,Default,booking.com,other,2025-12-07,15,Sunday
2025-12-07 15:27:56.100983,https://www.booking.com/hotel/in/shivvs-leisure.en-gb.html,"Shivvs Leisure Rooms & Villa Ooty, Ooty (updated prices 2025)",edge,Default,booking.com,other,2025-12-07,15,Sunday
2025-12-07 17:16:47.586888,https://www.hayclothing.in/products/golden-dusk-black-cotton-flex-co-ord-with-chinese-collar-3-4th-sleeves,Golden Dusk Black Cotton Linen Co-ord with Chinese Collar & 3/4th Slee – HAY!,edge,Default,hayclothing.in,other,2025-12-07,17,Sunday
2025-12-07 17:18:03.494006,https://www.booking.com/searchresults.en-gb.html,Booking.com: Hotels in Ooty. Book your hotel now!,edge,Default,booking.com,other,2025-12-07,17,Sunday
2025-12-07 17:18:09.035774,https://www.hayclothing.in/products/starlight-black-handloom-dress-with-sweetheart-neck-leg-o-mutton-sleeves,Starlight Black Handloom Dress with Sweetheart Neck & Leg-O-Mutton Sle – HAY!,edge,Default,hayclothing.in,other,2025-12-07,17,Sunday
2025-12-07 17:22:26.263546,https://estailofashion.com/products/bestseller-box-offer,Bestseller Box Offer,edge,Default,estailofashion.com,other,2025-12-07,17,Sunday
2025-12-07 17:26:49.873490,https://estailofashion.com/products/hypnotic-heartbeat-stud-earrings,Hypnotic Heartbeat Stud Earrings,edge,Default,estailofashion.com,other,2025-12-07,17,Sunday
2025-12-07 17:27:14.906020,https://estailofashion.com/collections/color-pop-earrings,Bright Color Pop Earrings - Happy & Cheerful | Estailo,edge,Default,estailofashion.com,other,2025-12-07,17,Sunday
2025-12-07 17:27:42.369628,https://estailofashion.com/products/dusk-glamour-studs,Dusk Glamour Studs Earring,edge,Default,estailofashion.com,other,2025-12-07,17,Sunday
2025-12-07 17:28:46.882004,https://estailofashion.com/products/midnight-sparkle-bow-earrings,Midnight Sparkle Bow Earrings,edge,Default,estailofashion.com,other,2025-12-07,17,Sunday
2025-12-07 17:29:57.003562,https://estailofashion.com/products/untitled-oct9_12-55,Mermaid's Treasure Earrings,edge,Default,estailofashion.com,other,2025-12-07,17,Sunday
2025-12-07 17:31:09.393523,https://estailofashion.com/collections/anti-tarnish-earrings,Never-Rust Earrings | Stay Shiny Forever | Estailo,edge,Default,estailofashion.com,other,2025-12-07,17,Sunday
2025-12-07 17:36:48.043949,https://estailofashion.com/products/give-it-a-shot-chain-earrings,Buy Give It A Shot Chain Earrings online in India,edge,Default,estailofashion.com,other,2025-12-07,17,Sunday
2025-12-07 17:36:51.037391,https://estailofashion.com/collections/heart-earrings,Heart-Shaped Earrings - Show Your Love | Estailo fashion,edge,Default,estailofashion.com,other,2025-12-07,17,Sunday
2025-12-07 17:37:02.579683,https://estailofashion.com/products/textured-gold-hoop-earrings,Textured Gold Hoop Earrings,edge,Default,estailofashion.com,other,2025-12-07,17,Sunday
2025-12-07 17:37:14.017357,https://estailofashion.com/collections/exclusive-earrings,Exclusive Earrings,edge,Default,estailofashion.com,other,2025-12-07,17,Sunday
2025-12-07 17:41:48.517975,https://estailofashion.com/products/winter-mega-sale,Winter Mega Sale,edge,Default,estailofashion.com,other,2025-12-07,17,Sunday
2025-12-07 17:42:17.560871,https://estailofashion.com/collections/butterfly-earrings,Pretty Butterfly Earrings - Fluttery Fun | Estailo,edge,Default,estailofashion.com,other,2025-12-07,17,Sunday
2025-12-07 17:42:56.869732,https://estailofashion.com/collections/long-chain-earrings,Long Chain Earrings,edge,Default,estailofashion.com,other,2025-12-07,17,Sunday
2025-12-07 17:43:01.661463,https://estailofashion.com/collections/hoops-earrings,Hoops Earrings,edge,Default,estailofashion.com,other,2025-12-07,17,Sunday
2025-12-07 17:43:22.513081,https://estailofashion.com/collections/studs-earrings,Simple Stud Earrings for Everyday Wear | Estailo,edge,Default,estailofashion.com,other,2025-12-07,17,Sunday
2025-12-07 18:42:37.943223,https://estailofashion.com/collections/danglers-earrings,Danglers Earrings,edge,Default,estailofashion.com,other,2025-12-07,18,Sunday
2025-12-08 03:46:17.270938,https://www.google.com/search,visual studio - Google Search,edge,Default,google.com,search,2025-12-08,3,Monday
2025-12-08 03:46:19.523097,https://www.google.com/search,Visual Studio Code - Google Search,edge,Default,google.com,search,2025-12-08,3,Monday
2025-12-08 03:47:37.606101,https://mail.google.com/mail/u/0/,1 Hour to go Class 10 - Data handling in Python - Pandas (DS-S-WD-T-B105) @9:00AM - ssubasangkari@gmail.com - Gmail,edge,Default,google.com,search,2025-12-08,3,Monday
2025-12-08 03:47:46.587544,https://classify.zenclass.in/meet-dashboard-new,Classify,edge,Default,zenclass.in,learning,2025-12-08,3,Monday
2025-12-08 04:00:05.520531,https://docs.google.com/forms/d/e/1FAIpQLSfkmEBqH76HLMMiCC-GPPnhcvHC9aJS86E32dOd0Z8MpY2rvQ/viewform,Harvard Art Museums API Key Request,edge,Default,google.com,search,2025-12-08,4,Monday
2025-12-08 04:00:46.386734,https://docs.google.com/forms/d/e/1FAIpQLSfkmEBqH76HLMMiCC-GPPnhcvHC9aJS86E32dOd0Z8MpY2rvQ/viewform,Harvard Art Museums API Key Request,edge,Default,google.com,search,2025-12-08,4,Monday
2025-12-08 04:00:47.297391,https://docs.google.com/forms/u/0/d/e/1FAIpQLSfkmEBqH76HLMMiCC-GPPnhcvHC9aJS86E32dOd0Z8MpY2rvQ/formResponse,Harvard Art Museums API Key Request,edge,Default,google.com,search,2025-12-08,4,Monday
2025-12-08 05:09:12.228121,https://v2.zenclass.in/class/student-feedback/ae47bc19-8851-4f3d-a8be-faed0bdb0670,GUVI,edge,Default,zenclass.in,learning,2025-12-08,5,Monday
2025-12-08 05:09:26.216143,https://v2.zenclass.in/class/ae47bc19-8851-4f3d-a8be-faed0bdb0670,GUVI,edge,Default,zenclass.in,learning,2025-12-08,5,Monday
2025-12-08 05:10:03.735507,https://v2.zenclass.in/class/student-feedback/de463f19-67d7-486d-9154-2d5c2022d3da,GUVI,edge,Default,zenclass.in,learning,2025-12-08,5,Monday
2025-12-08 05:10:16.287448,https://v2.zenclass.in/class/de463f19-67d7-486d-9154-2d5c2022d3da,GUVI,edge,Default,zenclass.in,learning,2025-12-08,5,Monday
2025-12-08 05:10:23.295893,https://v2.zenclass.in/class/student-feedback/bb60797c-b5f5-4a33-82ac-c621f107f37f,GUVI,edge,Default,zenclass.in,learning,2025-12-08,5,Monday
2025-12-08 05:10:36.348223,https://v2.zenclass.in/class/bb60797c-b5f5-4a33-82ac-c621f107f37f,GUVI,edge,Default,zenclass.in,learning,2025-12-08,5,Monday
2025-12-08 05:10:40.420315,https://v2.zenclass.in/class/student-feedback/c982b39e-fdc7-4cf4-9d86-e799e290ad5f,GUVI,edge,Default,zenclass.in,learning,2025-12-08,5,Monday
2025-12-08 05:10:53.066133,https://v2.zenclass.in/class/c982b39e-fdc7-4cf4-9d86-e799e290ad5f,GUVI,edge,Default,zenclass.in,learning,2025-12-08,5,Monday
2025-12-08 05:10:57.596259,https://v2.zenclass.in/class/student-feedback/c855784e-82a9-46b3-b2a0-53ba39af5339,GUVI,edge,Default,zenclass.in,learning,2025-12-08,5,Monday
2025-12-08 05:11:10.304189,https://v2.zenclass.in/class/c855784e-82a9-46b3-b2a0-53ba39af5339,GUVI,edge,Default,zenclass.in,learning,2025-12-08,5,Monday
2025-12-08 05:46:39.939595,https://www.bing.com/ck/a,,edge,Default,bing.com,search,2025-12-08,5,Monday
2025-12-08 05:46:39.991179,https://www.bing.com/search,python online complier - Search,edge,Default,bing.com,search,2025-12-08,5,Monday
2025-12-08 06:53:31.597936,https://nobero.com/collections/hoodies-jackets,Hoodies for Men | Buy Jacket & Hoodies for Men Online in India | Nobero,edge,Default,nobero.com,other,2025-12-08,6,Monday
2025-12-08 06:53:48.064282,https://nobero.com/products/wanderer,Buy Trendy Black Zip Up Hoodie Online at Best Price | Nobero,edge,Default,nobero.com,other,2025-12-08,6,Monday
2025-12-08 06:54:14.230267,https://nobero.com/products/wanderer,Buy Trendy Black Zip Up Hoodie Online at Best Price | Nobero,edge,Default,nobero.com,other,2025-12-08,6,Monday
2025-12-08 06:54:30.596800,https://nobero.com/products/wanderer,Buy Trendy Black Zip Up Hoodie Online at Best Price | Nobero,edge,Default,nobero.com,other,2025-12-08,6,Monday
2025-12-08 06:54:33.018641,https://nobero.com/products/wanderer,Buy Trendy Black Zip Up Hoodie Online at Best Price | Nobero,edge,Default,nobero.com,other,2025-12-08,6,Monday
2025-12-08 06:56:04.695974,https://nobero.com/products/wanderer,Buy Trendy Black Zip Up Hoodie Online at Best Price | Nobero,edge,Default,nobero.com,other,2025-12-08,6,Monday
2025-12-08 06:56:15.414418,https://nobero.com/products/wanderer,Buy Trendy Black Zip Up Hoodie Online at Best Price | Nobero,edge,Default,nobero.com,other,2025-12-08,6,Monday
2025-12-08 08:02:37.950658,https://nobero.com/products/boyfriend-fit-classic-zipper-hoodie-3,Classic Zipper Hoodie | Free Shipping | Premium Quality| Made Of 280GSM Fleece – Nobero,edge,Default,nobero.com,other,2025-12-08,8,Monday
2025-12-08 08:02:38.436876,https://nobero.com/products/boyfriend-fit-classic-zipper-hoodie-3,Classic Zipper Hoodie | Free Shipping | Premium Quality| Made Of 280GSM Fleece – Nobero,edge,Default,nobero.com,other,2025-12-08,8,Monday
2025-12-08 08:02:50.277219,https://nobero.com/collections/hoodies-jackets,Hoodies for Men | Buy Jacket & Hoodies for Men Online in India | Nobero,edge,Default,nobero.com,other,2025-12-08,8,Monday
2025-12-08 08:50:20.462247,https://www.bing.com/search,python online complier - Search,edge,Default,bing.com,search,2025-12-08,8,Monday
2025-12-08 13:15:22.484004,https://www.bing.com/ck/a,,edge,Default,bing.com,search,2025-12-08,13,Monday
2025-12-08 13:15:22.511111,https://www.bing.com/search,python download - Search,edge,Default,bing.com,search,2025-12-08,13,Monday
2025-12-08 13:54:35.352784,https://www.bing.com/ck/a,,edge,Default,bing.com,search,2025-12-08,13,Monday
2025-12-08 13:54:35.368341,https://www.bing.com/search,w3schools - Search,edge,Default,bing.com,search,2025-12-08,13,Monday
2025-12-08 13:59:00.024762,https://www.bing.com/ck/a,,edge,Default,bing.com,search,2025-12-08,13,Monday
2025-12-08 13:59:00.043520,https://www.bing.com/search,leetcode - Search,edge,Default,bing.com,search,2025-12-08,13,Monday
2025-12-08 13:59:08.972331,https://leetcode.com/accounts/login/,Account Login - LeetCode,edge,Default,leetcode.com,other,2025-12-08,13,Monday
2025-12-08 14:02:39.932543,https://www.w3schools.com/python/python_dsa.asp,DSA with Python,edge,Default,w3schools.com,other,2025-12-08,14,Monday
2025-12-08 14:05:24.191324,https://www.bing.com/ck/a,,edge,Default,bing.com,search,2025-12-08,14,Monday
2025-12-08 14:05:24.211953,https://www.bing.com/search,dsa python geeks for geeks - Search,edge,Default,bing.com,search,2025-12-08,14,Monday
2025-12-08 14:07:34.174589,https://www.geeksforgeeks.org/courses/dsa-self-paced,Data Structures and Algorithms - Self Paced,edge,Default,geeksforgeeks.org,other,2025-12-08,14,Monday
2025-12-08 14:16:22.611951,https://leetcode.com/problems/find-the-highest-altitude,Find the Highest Altitude - LeetCode,edge,Default,leetcode.com,other,2025-12-08,14,Monday
2025-12-08 14:20:38.198706,https://www.bing.com/ck/a,,edge,Default,bing.com,search,2025-12-08,14,Monday
2025-12-08 14:20:38.218724,https://www.bing.com/search,perplexity ai - Search,edge,Default,bing.com,search,2025-12-08,14,Monday
2025-12-08 14:20:44.285410,https://accounts.google.com/o/oauth2/v2/auth,Sign in - Google Accounts,edge,Default,google.com,search,2025-12-08,14,Monday
2025-12-08 14:20:44.285410,https://accounts.google.com/v3/signin/identifier,Sign in - Google Accounts,edge,Default,google.com,search,2025-12-08,14,Monday
2025-12-08 14:21:11.741364,https://accounts.google.com/v3/signin/challenge/pwd,Welcome,edge,Default,google.com,search,2025-12-08,14,Monday
2025-12-08 14:21:28.528693,https://accounts.google.co.in/accounts/SetSID,Redirecting,edge,Default,google.co.in,other,2025-12-08,14,Monday
2025-12-08 14:21:28.528693,https://accounts.google.com/CheckCookie,Redirecting,edge,Default,google.com,search,2025-12-08,14,Monday
2025-12-08 14:21:28.528693,https://accounts.youtube.com/accounts/SetSID,Redirecting,edge,Default,youtube.com,entertainment,2025-12-08,14,Monday
2025-12-08 14:21:29.506161,https://accounts.google.com/signin/oauth/consent,Sign in - Google Accounts,edge,Default,google.com,search,2025-12-08,14,Monday
2025-12-08 14:21:29.506161,https://accounts.google.com/signin/oauth/id,Sign in - Google Accounts,edge,Default,google.com,search,2025-12-08,14,Monday
2025-12-08 14:21:43.845050,https://accounts.google.com/signin/oauth/consent,Perplexity,edge,Default,google.com,search,2025-12-08,14,Monday
2025-12-08 14:21:43.845050,https://www.perplexity.ai/api/auth/callback/google,Perplexity,edge,Default,perplexity.ai,other,2025-12-08,14,Monday
2025-12-08 14:21:43.845050,https://www.perplexity.ai/api/auth/signin-callback,Perplexity,edge,Default,perplexity.ai,other,2025-12-08,14,Monday
2025-12-08 14:21:43.845050,https://www.perplexity.ai/,Perplexity,edge,Default,perplexity.ai,other,2025-12-08,14,Monday
2025-12-08 14:21:57.456509,https://www.perplexity.ai/search/new/54a7524b-912d-4ce6-83e0-33797238d581,Perplexity,edge,Default,perplexity.ai,other,2025-12-08,14,Monday
2025-12-08 14:21:57.685321,https://www.perplexity.ai/search/there-is-a-biker-going-on-a-ro-7emH3FCrQmiHAzr9G24HyQ,There is a biker going on a road trip. The road trip consists of n + 1 points...,edge,Default,perplexity.ai,other,2025-12-08,14,Monday
2025-12-08 14:27:23.343538,https://leetcode.com/subscribe/,LeetCode Premium,edge,Default,leetcode.com,other,2025-12-08,14,Monday
2025-12-08 14:36:27.222332,https://www.bing.com/search,constraints meaning - Search,edge,Default,bing.com,search,2025-12-08,14,Monday
2025-12-08 14:39:14.501402,https://www.bing.com/search,prefix meaning - Search,edge,Default,bing.com,search,2025-12-08,14,Monday
2025-12-08 14:39:37.122508,https://www.bing.com/search,suffix meaning - Search,edge,Default,bing.com,search,2025-12-08,14,Monday
2025-12-08 14:41:18.578607,https://www.bing.com/search,altitude meaning - Search,edge,Default,bing.com,search,2025-12-08,14,Monday
2025-12-08 14:44:11.318447,https://algo.monster/liteproblems/1732,1732. Find the Highest Altitude - In-Depth Explanation,edge,Default,algo.monster,other,2025-12-08,14,Monday
2025-12-08 14:49:03.861394,https://www.geeksforgeeks.org/computer-science-fundamentals/mathematics-for-computer-science/,Mathematics For Computer Science - GeeksforGeeks,edge,Default,geeksforgeeks.org,other,2025-12-08,14,Monday
